image,user,x,y,w,h,class,volInImg
Unknown-X-20200611-091500-XTZG9USWQ3-0,kavita.jaiswal,0.2598815297,0.2975705158,0.0949014408,0.1491140958,1,2
Unknown-X-20200611-091500-XTZG9USWQ3-0,kavita.jaiswal,0.5620919192,0.3619060056,0.1925670099,0.1575318120,1,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,chrispsimmons,0.5796341745,0.7690121312,0.5036454050,0.2754180416,0,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.0552864618,0.7006565709,0.0259513926,0.0255780620,1,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.2106441250,0.5732229663,0.0673333608,0.0959177817,1,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.7472067818,0.7358264800,0.0519028608,0.1269768992,1,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.7103838752,0.7184698043,0.1101180794,0.2037111836,0,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.4364914460,0.7595775727,0.0981944554,0.1580359182,0,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.2572865206,0.7335427069,0.0778542155,0.1918355634,0,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.1562864935,0.1178418529,0.0231458445,0.0950042786,1,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.2502726174,0.2105623799,0.0399791611,0.0593776580,1,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.2811337403,0.1562089782,0.0680347549,0.2393377396,0,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.4466615659,0.1233228668,0.0736458510,0.1443334180,0,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.7268665420,0.2694833079,0.0322639772,0.1077933035,1,2
Unknown-X-20200611-091534-X8MYD2CEKJGF-0,Alanah.Quarta,0.9709499111,0.6604624841,0.0476944962,0.1315443962,0,2
Unknown-X-20200611-092207-XZKZO4STETO-0,Debreziner,0.2641470776,0.4193970316,0.3942769857,0.3850660831,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,Debreziner,0.6049989683,0.4451144183,0.1463846402,0.1946182865,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,Debreziner,0.7882470098,0.5257420440,0.1346312343,0.1918380172,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,chrispsimmons,0.2911545934,0.4257908082,0.3443893291,0.5413751034,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,chrispsimmons,0.6343312928,0.6712492668,0.2498035159,0.5466311542,1,6
Unknown-X-20200611-092207-XZKZO4STETO-0,khooshbu.a.joshi,0.3899399654,0.3477145516,0.4677146416,0.4439455115,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,Harshavardhani,0.3131540493,0.4455348213,0.2342709757,0.3489128273,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,FatimB,0.7688829168,0.5459331813,0.0542627860,0.1483181817,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,FatimB,0.5916982550,0.4436944541,0.0586924267,0.1108786173,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,FatimB,0.2915917459,0.3356957919,0.3133953650,0.1252783930,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,Ellq,0.6008482753,0.4146553076,0.0644196785,0.2340532140,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,Ellq,0.7813182536,0.5088924832,0.0577883127,0.2180390535,0,6
Unknown-X-20200611-092207-XZKZO4STETO-0,Ellq,0.1892250746,0.3068675411,0.0539988987,0.1712284303,0,6
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,AC7733,0.8519477199,0.8629708621,0.0762017286,0.2246831006,0,3
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,AC7733,0.6318095020,0.8138440198,0.1157136559,0.2478016013,0,3
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,AC7733,0.4130824579,0.7665233046,0.0884316050,0.2340749608,0,3
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,AC7733,0.3453476235,0.3160734743,0.0696163500,0.2622506737,0,3
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,AC7733,0.6915478703,0.3717023925,0.2013230120,0.3475002062,0,3
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,Annete.gonzalez,0.2680225511,0.7412100122,0.3356048990,0.4656092955,0,3
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,Annete.gonzalez,0.9360662886,0.4226992012,0.0506572124,0.0814511894,1,3
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,Annete.gonzalez,0.6772388640,0.3910912712,0.1757176082,0.3756481775,0,3
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,Annete.gonzalez,0.6249984999,0.8032102302,0.2200428535,0.2346282808,0,3
Unknown-X-20200611-092246-XK8Z3VJWN1WU-0,gracelltt,0.8654957786,0.3982756775,0.1598156138,0.1785437329,1,3
Unknown-X-20200611-102637-XYRNG6YL+NI7-0,k_patel,0.1384127572,0.5124655076,0.2273640606,0.1619896029,0,2
Unknown-X-20200611-102637-XYRNG6YL+NI7-0,k_patel,0.1924993618,0.7550642602,0.1832934784,0.1257348331,1,2
Unknown-X-20200611-102637-XYRNG6YL+NI7-0,k_patel,0.6968067320,0.8900556399,0.2564106555,0.0624817648,1,2
Unknown-X-20200611-102637-XYRNG6YL+NI7-0,AC7733,0.1390098471,0.4836827031,0.2146785764,0.0744127062,0,2
Unknown-X-20200611-102637-XYRNG6YL+NI7-0,AC7733,0.1521918649,0.6505694919,0.2240943019,0.0787474456,0,2
Unknown-X-20200611-102637-XYRNG6YL+NI7-0,AC7733,0.1705525322,0.8983710772,0.2476336202,0.1163149987,0,2
Unknown-X-20200611-102753-XDHLK721GX4Y-0,chrispsimmons,0.6160265463,0.3390657117,0.1453722797,0.1681941617,1,5
Unknown-X-20200611-102753-XDHLK721GX4Y-0,moiraparodi,0.9460025679,0.3513583522,0.0770287874,0.0837480114,1,5
Unknown-X-20200611-102753-XDHLK721GX4Y-0,moiraparodi,0.8540211126,0.7612518064,0.0308115603,0.0519002115,1,5
Unknown-X-20200611-102753-XDHLK721GX4Y-0,moiraparodi,0.6551054585,0.2039146362,0.0335301585,0.0601570499,1,5
Unknown-X-20200611-102753-XDHLK721GX4Y-0,gracelltt,0.6005201375,0.3303730011,0.1313872875,0.1541540577,1,5
Unknown-X-20200611-102753-XDHLK721GX4Y-0,mkfroloff,0.3948887821,0.8086670906,0.0720782463,0.0383714245,0,5
Unknown-X-20200611-102753-XDHLK721GX4Y-0,mkfroloff,0.7186077737,0.7932119800,0.0439721619,0.0629246373,0,5
Unknown-X-20200611-102753-XDHLK721GX4Y-0,lrcampbell,0.8806028307,0.7691743420,0.0514076356,0.0905447683,0,5
Unknown-X-20200611-102753-XDHLK721GX4Y-0,lrcampbell,0.7172071795,0.8117678735,0.0565185547,0.1262978831,0,5
Unknown-X-20200611-102753-XDHLK721GX4Y-0,lrcampbell,0.4032477056,0.8128899851,0.1006932595,0.1443254040,0,5
Unknown-X-20200611-103332-XYTFNUXLEGDH-0,amandanicoletta,0.3197141869,0.7344487917,0.2049677427,0.3011835718,0,4
Unknown-X-20200611-103332-XYTFNUXLEGDH-0,andrven,0.3460340636,0.8287015958,0.1662447626,0.2639850972,0,4
Unknown-X-20200611-103332-XYTFNUXLEGDH-0,andrven,0.6444268159,0.7842651318,0.1188272657,0.2136366375,0,4
Unknown-X-20200611-103332-XYTFNUXLEGDH-0,andrven,0.9393350707,0.6122968128,0.1213298587,0.1433229600,0,4
Unknown-X-20200611-103332-XYTFNUXLEGDH-0,andrven,0.2579148314,0.1006146765,0.0874895585,0.1649283259,0,4
Unknown-X-20200611-103332-XYTFNUXLEGDH-0,andrven,0.4430880698,0.0903062872,0.1037637816,0.1719887498,0,4
Unknown-X-20200611-103332-XYTFNUXLEGDH-0,k.snook,0.1204139288,0.7135255329,0.0469294334,0.2969917224,1,4
Unknown-X-20200611-103332-XYTFNUXLEGDH-0,Fwan,0.8321427121,0.2699694097,0.1985627073,0.3644808128,0,4
Unknown-X-20200611-103413-XJ2WKMIEQHPC-0,chrispsimmons,0.6094977112,0.7332709167,0.1129908900,0.1576820429,1,4
Unknown-X-20200611-103413-XJ2WKMIEQHPC-0,chrispsimmons,0.4553458937,0.1204132531,0.5730251338,0.2312670222,1,4
Unknown-X-20200611-103413-XJ2WKMIEQHPC-0,JulianMudge-Burns,0.3704216093,0.5536487730,0.0275826127,0.1090617222,0,4
Unknown-X-20200611-103413-XJ2WKMIEQHPC-0,JulianMudge-Burns,0.6556064354,0.5831596147,0.0246273651,0.0885324517,0,4
Unknown-X-20200611-103413-XJ2WKMIEQHPC-0,JulianMudge-Burns,0.8442519661,0.5517241769,0.0157615468,0.0744185996,0,4
Unknown-X-20200611-103413-XJ2WKMIEQHPC-0,JulianMudge-Burns,0.1541933904,0.5491580242,0.0246273651,0.0821171313,0,4
Unknown-X-20200611-103413-XJ2WKMIEQHPC-0,amandanicoletta,0.6852042638,0.7256006193,0.1277914065,0.1653689371,1,4
Unknown-X-20200611-103413-XJ2WKMIEQHPC-0,gracelltt,0.6119666756,0.7450404148,0.0903973264,0.1502764603,1,4
Unknown-X-20200611-123907-XS41K5WN+83H-0,gracelltt,0.8792902834,0.5160514598,0.0787754615,0.0975345728,0,2
Unknown-X-20200611-123907-XS41K5WN+83H-0,Harshavardhani,0.6828475167,0.5616154079,0.1043643656,0.2187414983,0,2
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,Agustinclossirrazabal,0.7485103041,0.4754241426,0.0932861932,0.1944928886,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,chrispsimmons,0.6668403928,0.2362849616,0.6563386067,0.4725699232,1,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,moiraparodi,0.0867188059,0.5277010127,0.1102441065,0.2335508282,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,moiraparodi,0.2588622499,0.5695750740,0.0641584302,0.2252940238,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,moiraparodi,0.4734767876,0.5766522927,0.0813276083,0.2771941202,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,moiraparodi,0.7414060914,0.5424453785,0.0786166805,0.3432489743,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,Microsoft.Nicampbe,0.1152787988,0.4825315090,0.0813814531,0.1499210043,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,Microsoft.Nicampbe,0.2727912959,0.5502101670,0.0656302235,0.1242202981,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,Microsoft.Nicampbe,0.4686974629,0.5125157321,0.0820377463,0.1379273743,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,Microsoft.Nicampbe,0.7407346669,0.4846732366,0.0826940253,0.1456375492,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,Microsoft.Nicampbe,0.9681563425,0.4791047523,0.0636873151,0.1139399663,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,akshata.p.hegde,0.5670119182,0.6482096781,0.3436596559,0.4084718177,1,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,ruirasjudith,0.7397584821,0.5282363029,0.0670555795,0.2382752352,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,ruirasjudith,0.4668797030,0.5732168466,0.0726434689,0.2382752352,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,ruirasjudith,0.2680414219,0.5896286479,0.0456349968,0.1860005467,0,6
Unknown-X-20200611-150524-XIZ8A+CZ5RGB-0,ruirasjudith,0.0938832901,0.5495109003,0.1071025877,0.2419223570,0,6
Unknown-X-20200611-153657-X6E2NNVRWXRO-0,AC7733,0.1501369275,0.3219117195,0.1130962691,0.2646390853,0,2
Unknown-X-20200611-153657-X6E2NNVRWXRO-0,AC7733,0.3328542869,0.3246765998,0.1149203906,0.2322504105,0,2
Unknown-X-20200611-153657-X6E2NNVRWXRO-0,AC7733,0.6000898137,0.2997926466,0.1337697404,0.2567394257,0,2
Unknown-X-20200611-153657-X6E2NNVRWXRO-0,AC7733,0.8588127264,0.1998617603,0.1149204474,0.1816925049,0,2
Unknown-X-20200611-153657-X6E2NNVRWXRO-0,Crawfish0601,0.5991824509,0.2403493574,0.0351986450,0.0679767732,1,2
Unknown-X-20200611-153657-X6E2NNVRWXRO-0,Crawfish0601,0.1430273026,0.2996745325,0.0970340494,0.1693239520,0,2
Unknown-X-20200611-153657-X6E2NNVRWXRO-0,Crawfish0601,0.3252039790,0.3083261305,0.0941801065,0.1767396004,0,2
Unknown-X-20200611-153657-X6E2NNVRWXRO-0,Crawfish0601,0.6096469114,0.3002925134,0.0903748430,0.1359535217,0,2
Unknown-X-20200611-153735-X0CXSKIDOAWX-0,Alanah.Quarta,0.7177487669,0.0787072797,0.0673334713,0.0860288866,0,2
Unknown-X-20200611-153735-X0CXSKIDOAWX-0,Alanah.Quarta,0.8717038752,0.0759616790,0.0680348098,0.0841984780,0,2
Unknown-X-20200611-153735-X0CXSKIDOAWX-0,gracelltt,0.7106303626,0.0879218455,0.0729174714,0.1132514431,0,2
Unknown-X-20200611-160605-XALHUHWYDXQM-0,lizmtz,0.5544641713,0.5473178356,0.1865366569,0.1677684111,0,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,lizmtz,0.8461252111,0.4579629337,0.2987747561,0.1835726995,0,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,amandanicoletta,0.6738760882,0.1191723850,0.2313478135,0.1539502123,1,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,amandanicoletta,0.7761346200,0.3826587972,0.1650477607,0.2920280905,0,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,gracelltt,0.5655276288,0.5688589752,0.0906855634,0.0968903816,0,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,TeenaBoBeena,0.3018940359,0.5355704387,0.1363931309,0.1582265942,0,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,TeenaBoBeena,0.5573421853,0.5071252026,0.0970933702,0.1404483571,0,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,TeenaBoBeena,0.7885169676,0.4680130052,0.0693524494,0.0871135322,0,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,gmsindac,0.6376577430,0.3422250565,0.1992832743,0.1575274866,1,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,gmsindac,0.4224658419,0.3582744681,0.2608350671,0.1130613156,1,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,gmsindac,0.7805212638,0.4032558382,0.0758792797,0.2176126675,0,5
Unknown-X-20200611-160605-XALHUHWYDXQM-0,gmsindac,0.5426080430,0.4117658397,0.2007639911,0.2856926035,0,5
Unknown-X-20200611-164915-XOEQDRUO4RFW-0,chrispsimmons,0.2932595079,0.3356192927,0.0341257196,0.0500017474,1,5
Unknown-X-20200611-164915-XOEQDRUO4RFW-0,aphoenix88,0.3103939470,0.2098501759,0.0528074282,0.1541562726,0,5
Unknown-X-20200611-164915-XOEQDRUO4RFW-0,amandanicoletta,0.2764579371,0.3350986358,0.1188664581,0.1471236198,1,5
Unknown-X-20200611-164915-XOEQDRUO4RFW-0,amandanicoletta,0.4194035108,0.7034825479,0.1063837860,0.2204676474,0,5
Unknown-X-20200611-164915-XOEQDRUO4RFW-0,akshata.p.hegde,0.6021718501,0.4853072628,0.3322935689,0.4765504899,1,5
Unknown-X-20200611-164915-XOEQDRUO4RFW-0,Fatza,0.4304565997,0.7539273416,0.1160529264,0.1703906152,0,5
Unknown-X-20200611-164915-XOEQDRUO4RFW-0,Fatza,0.2068780527,0.7787950577,0.1013043100,0.1539161928,0,5
Unknown-X-20200611-164915-XOEQDRUO4RFW-0,Fatza,0.4749095055,0.2091761927,0.1028276851,0.1458683629,0,5
Unknown-X-20200611-164915-XOEQDRUO4RFW-0,Fatza,0.3154654583,0.2155629066,0.1065189704,0.1484843100,0,5
Unknown-X-20200611-170328-XBRKQWA5CTPB-0,chrispsimmons,0.4529448217,0.8366512176,0.0371047294,0.0725337859,1,2
Unknown-X-20200611-170328-XBRKQWA5CTPB-0,chrispsimmons,0.6110432124,0.1959364030,0.6565923030,0.2985447238,1,2
Unknown-X-20200611-170328-XBRKQWA5CTPB-0,amandanicoletta,0.4515777815,0.8472159601,0.1154364406,0.1612069407,1,2
Unknown-X-20200611-170328-XBRKQWA5CTPB-0,amandanicoletta,0.2832446523,0.8353626620,0.0727125489,0.2332084902,1,2
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,chrispsimmons,0.4013818895,0.1939982322,0.3127767154,0.2186524791,1,5
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,chrispsimmons,0.8745775854,0.1650898472,0.0532043117,0.0725337367,1,5
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,gracelltt,0.4624372399,0.1940778732,0.1141942861,0.1870199757,1,5
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,ruirasjudith,0.6341791289,0.2565296050,0.2470475140,0.2735302833,0,5
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,ruirasjudith,0.4463298092,0.1817646642,0.0969544401,0.1458828342,1,5
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,ruirasjudith,0.2584805556,0.2771963304,0.0661900602,0.0960394582,0,5
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,ruirasjudith,0.9087280575,0.2808433902,0.0447481683,0.0936081179,1,5
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,adj,0.6478116915,0.2678163098,0.3224183827,0.1500082201,0,5
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,andrven,0.4094673680,0.2001319362,0.2638893293,0.2311833597,1,5
Unknown-X-20200612-081020-XZ0ULXINC2U9-0,andrven,0.6653966862,0.4319136220,0.3114106149,0.2627842811,0,5
Unknown-X-20200612-122439-X5FODEHLAO6D-0,Agustinclossirrazabal,0.6232932049,0.5303895264,0.1320465597,0.1386818848,1,4
Unknown-X-20200612-122439-X5FODEHLAO6D-0,moiraparodi,0.9154761603,0.7470972412,0.1057728311,0.2359100098,1,4
Unknown-X-20200612-122439-X5FODEHLAO6D-0,moiraparodi,0.6013490468,0.5300601074,0.1832788735,0.1486232422,1,4
Unknown-X-20200612-122439-X5FODEHLAO6D-0,not-logged-in-d009e2c340e896892972,0.9309198289,0.7762631104,0.1190240656,0.2489175293,1,4
Unknown-X-20200612-122439-X5FODEHLAO6D-0,not-logged-in-d009e2c340e896892972,0.6090589534,0.4792301880,0.1636580902,0.5016840576,1,4
Unknown-X-20200612-122439-X5FODEHLAO6D-0,not-logged-in-d009e2c340e896892972,0.4364740470,0.4740978394,0.1676255263,0.5299118408,1,4
Unknown-X-20200612-122439-X5FODEHLAO6D-0,andrven,0.9161434327,0.7538552246,0.1165793377,0.2244143555,1,4
Unknown-X-20200612-122439-X5FODEHLAO6D-0,andrven,0.6187125674,0.5347584229,0.1380051688,0.1270173340,1,4
Unknown-X-20200612-122439-X5FODEHLAO6D-0,andrven,0.2404168199,0.2515603302,0.4356371255,0.3368215271,0,4
Unknown-X-20200612-122439-X5FODEHLAO6D-0,andrven,0.8311244797,0.3656360596,0.1391809165,0.4128072754,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,chrispsimmons,0.9092409869,0.5938536613,0.1580006559,0.1745014806,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,chrispsimmons,0.5275405478,0.7541638036,0.4586854462,0.2848789830,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,Debreziner,0.5172231718,0.7796582376,0.4567297167,0.1885276056,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,AC7733,0.3794293896,0.7143737793,0.0882223739,0.2585770146,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,AC7733,0.1739972314,0.6771211440,0.1025060254,0.2629596833,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,AC7733,0.2223094971,0.1172361832,0.0730985643,0.2125590609,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,AC7733,0.3974939841,0.1725672810,0.0857017767,0.3297952475,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,AC7733,0.6432563626,0.1533931409,0.0831811040,0.2892556375,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,Kacey-Han,0.5344996974,0.7978091332,0.4099811089,0.1256652832,0,4
Unknown-X-20200612-164808-X9SH4OLIE+7P-0,Kacey-Han,0.2255345653,0.0626948449,0.0794602620,0.1253896898,0,4
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,chrispsimmons,0.5873344577,0.6959528040,0.0637866453,0.0641240168,1,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,chrispsimmons,0.7859612195,0.6370848627,0.0654014536,0.1271968725,1,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,aphoenix88,0.7147361741,0.2205269241,0.0200382532,0.0355752401,1,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,aphoenix88,0.3827380650,0.2519517183,0.3816384508,0.2051505244,0,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,aphoenix88,0.6905991289,0.2306065767,0.1102106192,0.2004071541,0,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,aphoenix88,0.8745870974,0.1885092055,0.0482740904,0.1446726088,0,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,aphoenix88,0.3212569313,0.7879518764,0.0765098709,0.1885487039,0,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,aphoenix88,0.6327613354,0.7743147207,0.0400766197,0.1565310467,0,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,aphoenix88,0.8158384758,0.8039607541,0.0291466462,0.0830088445,0,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,damitak,0.3667723515,0.1462937261,0.2290854752,0.1746252677,0,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,damitak,0.8979419338,0.3170555962,0.0759661597,0.1483542032,1,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,damitak,0.7341399184,0.3448720001,0.0640965015,0.1916241976,1,3
Unknown-X-20200612-164841-XYGAMEYQ6SIV-0,damitak,0.3697397660,0.6292175440,0.0474788593,0.1854427418,1,3
Unknown-X-20200615-092614-XR7VJZZQEFE2-0,amandanicoletta,0.3795719748,0.6821776014,0.1168677920,0.2522537687,1,3
Unknown-X-20200615-092614-XR7VJZZQEFE2-0,amandanicoletta,0.6791265956,0.3517686845,0.0722262183,0.2209055410,1,3
Unknown-X-20200615-092614-XR7VJZZQEFE2-0,Alanah.Quarta,0.8745084726,0.2759844370,0.0427847009,0.2242658983,1,3
Unknown-X-20200615-092614-XR7VJZZQEFE2-0,Ujjawala,0.3462656572,0.4992876769,0.5579701024,0.1130591786,1,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,deepa.a.varghese,0.7479298720,0.7205432523,0.0523032717,0.1081964308,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,deepa.a.varghese,0.4644646816,0.7460727076,0.0756529627,0.1714122649,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,deepa.a.varghese,0.6946925810,0.2190711606,0.0877947990,0.1191376471,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,deepa.a.varghese,0.4261712283,0.2069142434,0.0308215816,0.0583531164,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,andrven,0.4219976565,0.8666326215,0.2067818529,0.2488150320,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,andrven,0.7361975839,0.8437561281,0.0739907947,0.2476595479,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,andrven,0.9265298950,0.7881834707,0.0643662236,0.2049324774,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,andrven,0.1139989319,0.7777375990,0.2056324544,0.3068739860,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,andrven,0.1468908482,0.1115304593,0.2100260426,0.1507675509,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,andrven,0.4287691743,0.1017104676,0.0887858829,0.1792396169,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,andrven,0.6816167820,0.1118694986,0.0960087168,0.2018727326,0,3
Unknown-X-20200615-092644-XXQRPHDOAT-0,Fwan,0.7610056332,0.2977048874,0.3375638562,0.2771275551,0,3
Unknown-X-20200615-105903-XKXPCGJIZSKN-0,Agustinclossirrazabal,0.1013381678,0.5523756659,0.1301696697,0.1555943350,0,2
Unknown-X-20200615-105903-XKXPCGJIZSKN-0,Debreziner,0.1909595761,0.4644696876,0.2649841370,0.3589387026,0,2
Unknown-X-20200615-105903-XKXPCGJIZSKN-0,Debreziner,0.2336989728,0.2100166155,0.2136968634,0.1302996845,0,2
Unknown-X-20200615-105903-XKXPCGJIZSKN-0,Debreziner,0.2994107630,0.0515363002,0.2938332134,0.1030726005,0,2
Unknown-X-20200615-105903-XKXPCGJIZSKN-0,Debreziner,0.8881457303,0.1964949806,0.2126283415,0.1573429545,0,2
Unknown-X-20200615-105903-XKXPCGJIZSKN-0,Debreziner,0.8486118101,0.3804714900,0.2233133393,0.1073538104,0,2
Unknown-X-20200615-105903-XKXPCGJIZSKN-0,Debreziner,0.8523514213,0.6746698811,0.1923272005,0.1188267191,0,2
Unknown-X-20200615-105903-XKXPCGJIZSKN-0,Debreziner,0.8299132611,0.8121353764,0.1987381598,0.3757292473,0,2
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,aphoenix88,0.1964963049,0.4399075229,0.3269091732,0.6877878392,0,3
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,AC7733,0.2153788678,0.7170433472,0.3740208792,0.1090917487,0,3
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,AC7733,0.2186515571,0.8850156698,0.3263332300,0.1300430909,0,3
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,AC7733,0.8226953047,0.7221005405,0.2777105450,0.1033120241,0,3
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,AC7733,0.8306432356,0.5783306693,0.3141775907,0.1033120241,0,3
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,AC7733,0.8175524844,0.9070507527,0.3515796327,0.0426252533,0,3
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,AC7733,0.1817169889,0.2138486946,0.2150620030,0.2571964135,0,3
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,sEnojAi,0.8378920608,0.7355862263,0.1033844530,0.0464968302,0,3
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,sEnojAi,0.9312467682,0.4113000857,0.1080137311,0.3350160685,0,3
Unknown-X-20200615-105935-XSGZK8RQ6IK-0,sEnojAi,0.1867244149,0.4661426368,0.1836230812,0.4923903488,0,3
Unknown-X-20200615-111755-XSHGRGGIWZF-0,lizmtz,0.5558883365,0.7083863635,0.1444722544,0.1325101814,0,4
Unknown-X-20200615-111755-XSHGRGGIWZF-0,amandanicoletta,0.5641989189,0.5690899003,0.1179414881,0.1933843506,1,4
Unknown-X-20200615-111755-XSHGRGGIWZF-0,deepa.a.varghese,0.3307912184,0.2835026973,0.2479330195,0.1896476345,1,4
Unknown-X-20200615-111755-XSHGRGGIWZF-0,deepa.a.varghese,0.6435038123,0.2962674564,0.2190386328,0.1908633376,1,4
